ID,price,condition,district,max_floor,street,num_rooms,region,area,url,num_bathrooms,building_type,floor,ceiling_height
3298,75000.0,newly repaired,Qanaqer-Zeytun,12,K. Ulnetsi St,3,Yerevan,110.0,http://www.myrealty.am/en/item/25236/3-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,panel,2,2.8
5173,45000.0,newly repaired,Malatia-Sebastia,14,Svachyan str,3,Yerevan,89.0,http://www.myrealty.am/en/item/36884/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
5144,120000.0,good,Arabkir,3,Khnko-Aper St,3,Yerevan,86.0,http://www.myrealty.am/en/item/11593/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
3015,50000.0,good,Nor Norq,12,Gayi Ave,3,Yerevan,65.0,http://www.myrealty.am/en/item/22208/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,12,2.8
6457,56000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,58.0,http://www.myrealty.am/en/item/12707/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
1012,82000.0,newly repaired,Center,21,Tsitsernakaberd Highway,2,Yerevan,65.0,http://www.myrealty.am/en/item/38115/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,10,2.8
6046,83000.0,zero condition,Arabkir,18,Komitas Ave,2,Yerevan,83.0,http://www.myrealty.am/en/item/34707/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,2.8
2216,150000.0,newly repaired,Arabkir,5,Aghbyur Serob St,4,Yerevan,100.0,http://www.myrealty.am/en/item/13555/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
4216,59000.0,good,Center,16,E. Qochar St,3,Yerevan,90.0,http://www.myrealty.am/en/item/26909/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
4656,90000.0,good,Arabkir,14,N. Zaryan St,2,Yerevan,74.0,http://www.myrealty.am/en/item/27701/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,5,2.8
2740,85000.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,94.0,http://www.myrealty.am/en/item/18539/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,2,other,4,3.0
3811,65000.0,good,Center,9,Kajaznuni St,1,Yerevan,81.0,http://www.myrealty.am/en/item/836/apartment-for-sale-in-Yerevan,1,other,8,3.0
3775,79000.0,zero condition,Arabkir,5,Kievyan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/37241/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,4,3.2
5299,83000.0,newly repaired,Center,9,Mashtots Ave,2,Yerevan,73.0,http://www.myrealty.am/en/item/32738/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
5856,60000.0,good,Malatia-Sebastia,5,Sebastia St,3,Yerevan,80.0,http://www.myrealty.am/en/item/35049/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,2,stone,1,3.0
1443,135000.0,newly repaired,Arabkir,14,Hambardzumyan St,4,Yerevan,120.0,http://www.myrealty.am/en/item/22156/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,9,3.0
6762,35000.0,newly repaired,Avan,9,Acharyan St,3,Yerevan,64.0,http://www.myrealty.am/en/item/26378/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
306,200000.0,newly repaired,Center,12,Nalbandyan St,3,Yerevan,110.0,http://www.myrealty.am/en/item/36573/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,2.8
4082,87000.0,good,Arabkir,9,Sundukyan St,3,Yerevan,103.0,http://www.myrealty.am/en/item/23286/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,6,2.8
826,36000.0,zero condition,Arabkir,5,Kasyan St,1,Yerevan,37.0,http://www.myrealty.am/en/item/16004/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
713,230000.0,newly repaired,Center,4,Tumanyan St,3,Yerevan,147.0,http://www.myrealty.am/en/item/22756/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
2593,95000.0,newly repaired,Center,9,Vardanants St,2,Yerevan,62.0,http://www.myrealty.am/en/item/17584/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
5154,120000.0,zero condition,Center,5,Abovyan St,2,Yerevan,60.0,http://www.myrealty.am/en/item/2018/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
1639,46000.0,newly repaired,Arabkir,10,Komitas Ave,1,Yerevan,43.0,http://www.myrealty.am/en/item/24556/1-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,4,2.8
4178,60000.0,good,Center,16,E. Qochar St,3,Yerevan,90.0,http://www.myrealty.am/en/item/8445/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
1585,155000.0,newly repaired,Arabkir,15,Komitas Ave,4,Yerevan,125.0,http://www.myrealty.am/en/item/36821/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,monolit,3,3.0
2837,58000.0,good,Arabkir,5,Komitas Ave,3,Yerevan,85.0,http://www.myrealty.am/en/item/24418/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
3818,30800.0,zero condition,Nor Norq,8,Gyurjyan St,2,Yerevan,70.0,http://www.myrealty.am/en/item/32292/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,7,3.0
4476,53000.0,good,Arabkir,9,Hr.Kochar St,2,Yerevan,64.0,http://www.myrealty.am/en/item/32386/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
70,160000.0,good,Center,5,Nalbandyan St,3,Yerevan,108.0,http://www.myrealty.am/en/item/13909/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.0
4511,50000.0,good,Center,5,Kajaznuni St,1,Yerevan,40.0,http://www.myrealty.am/en/item/2015/Apartment-for-sale-in-Yerevan,1,other,5,2.8
3018,40000.0,zero condition,Nor Norq,5,Totovents St,3,Yerevan,64.0,http://www.myrealty.am/en/item/26677/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,1,2.6
365,73000.0,zero condition,Arabkir,18,Arabkir 43 St,3,Yerevan,108.0,http://www.myrealty.am/en/item/28106/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,13,3.2
3512,70000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,78.0,http://www.myrealty.am/en/item/31732/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2908,80000.0,newly repaired,Center,10,Kajaznuni St,3,Yerevan,90.0,http://www.myrealty.am/en/item/35512/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
923,150000.0,newly repaired,Center,5,M.Khorenatsi St,4,Yerevan,97.0,http://www.myrealty.am/en/item/26602/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
1776,48000.0,good,Shengavit,5,Manandyan St,3,Yerevan,77.0,http://www.myrealty.am/en/item/22743/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
1176,150000.0,newly repaired,Center,13,Tumanyan St,3,Yerevan,94.0,http://www.myrealty.am/en/item/17163/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
4066,60000.0,good,Davtashen,14,Davtashen 2 district,4,Yerevan,104.0,http://www.myrealty.am/en/item/37974/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,panel,4,2.8
704,105000.0,good,Center,10,Kajaznuni St,3,Yerevan,93.0,http://www.myrealty.am/en/item/24045/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,1,3.0
5122,46000.0,good,Avan,14,Narekatsi district,3,Yerevan,87.0,http://www.myrealty.am/en/item/34572/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,3,2.8
2626,95000.0,good,Center,4,M.Khorenatsi St,3,Yerevan,100.0,http://www.myrealty.am/en/item/33043/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.0
2244,96500.0,newly repaired,Center,9,Pushkin St,3,Yerevan,88.0,http://www.myrealty.am/en/item/29945/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,3,2.8
975,50000.0,good,Arabkir,13,A. Khachatrian St,2,Yerevan,75.0,http://www.myrealty.am/en/item/23890/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
5484,43000.0,good,Center,5,Tpagrichner St,1,Yerevan,38.0,http://www.myrealty.am/en/item/37028/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
1191,39000.0,good,Qanaqer-Zeytun,5,A. Tigranyan St,2,Yerevan,49.0,http://www.myrealty.am/en/item/6622/2-senyakanoc-bnakaran-vacharq-Yerevan-Qanaqer-Zeytun,1,other,5,3.0
6796,35000.0,good,Nor Norq,9,Norq 8 p,3,Yerevan,76.0,http://www.myrealty.am/en/item/35579/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,other,7,2.8
1859,50000.0,good,Nor Norq,9,Badal Muradyan St,4,Yerevan,90.0,http://www.myrealty.am/en/item/22840/4-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,panel,7,2.8
1481,42000.0,newly repaired,Center,9,Vardanants St,1,Yerevan,38.0,http://www.myrealty.am/en/item/18944/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,2,2.8
1748,120000.0,good,Center,5,Moskovyan St,2,Yerevan,54.0,http://www.myrealty.am/en/item/32449/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,5,3.2
3671,67000.0,newly repaired,Arabkir,14,Vratsakan St,3,Yerevan,74.0,http://www.myrealty.am/en/item/37318/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,1,2.8
4898,49000.0,good,Arabkir,14,Mamikoniants St,3,Yerevan,78.0,http://www.myrealty.am/en/item/36092/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
1943,47000.0,newly repaired,Avan,9,Duryan disrtict,3,Yerevan,74.0,http://www.myrealty.am/en/item/22542/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
936,37500.0,good,Shengavit,4,Artashisyan St,2,Yerevan,56.0,http://www.myrealty.am/en/item/22408/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,2.8
3837,80000.0,good,Center,5,Paronyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/24949/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,4,2.8
5108,45600.0,zero condition,Nor Norq,6,D. Malyan St,3,Yerevan,96.0,http://www.myrealty.am/en/item/36175/3-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,monolit,5,2.6
1126,172000.0,newly repaired,Center,5,Tumanyan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/288/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
433,63000.0,newly repaired,Arabkir,5,V.Papazyan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/17145/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
1768,48000.0,good,Shengavit,5,Exbayrutyan St,3,Yerevan,82.0,http://www.myrealty.am/en/item/23720/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
6624,51000.0,good,Center,10,Koghbatsi St,1,Yerevan,41.0,http://www.myrealty.am/en/item/17788/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,4,2.8
2089,260000.0,newly repaired,Center,12,Aram St,3,Yerevan,140.0,http://www.myrealty.am/en/item/37903/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,monolit,7,3.0
931,75000.0,good,Center,5,Vardanants St,4,Yerevan,90.0,http://www.myrealty.am/en/item/37600/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
2662,85000.0,newly repaired,Center,4,Vardanants alley,3,Yerevan,83.0,http://www.myrealty.am/en/item/34835/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.0
1288,158000.0,newly repaired,Center,8,Buzand St,3,Yerevan,73.0,http://www.myrealty.am/en/item/31115/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,2,3.0
5761,37000.0,good,Shengavit,4,Tadevosyan St,3,Yerevan,76.0,http://www.myrealty.am/en/item/30273/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,4,2.8
716,125000.0,good,Center,5,Baghramyan Ave (Kentron),3,Yerevan,104.0,http://www.myrealty.am/en/item/24052/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
5643,35800.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,74.0,http://www.myrealty.am/en/item/22000/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,4,2.8
3196,75000.0,newly repaired,Arabkir,5,Kievyan St,2,Yerevan,51.0,http://www.myrealty.am/en/item/2347/apartment-for-sale-in-Yerevan,1,stone,3,2.8
5509,43000.0,good,Arabkir,5,A. Khachatrian St,2,Yerevan,38.0,http://www.myrealty.am/en/item/30656/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,2.8
4605,100000.0,good,Center,4,Saryan St,3,Yerevan,95.0,http://www.myrealty.am/en/item/23997/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.2
3032,65000.0,newly repaired,Davtashen,16,Mikoyan St,4,Yerevan,105.0,http://www.myrealty.am/en/item/24504/4-senyakanoc-bnakaran-vacharq-Yerevan-Davtashen,1,monolit,5,3.0
3668,66500.0,newly repaired,Shengavit,10,Garegin Nzhdeh Ave,3,Yerevan,100.0,http://www.myrealty.am/en/item/37959/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,4,2.8
2252,82000.0,zero condition,Center,5,Paronyan St,1,Yerevan,96.0,http://www.myrealty.am/en/item/30007/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,3.2
584,65000.0,newly repaired,Arabkir,5,A. Khachatrian St,3,Yerevan,80.0,http://www.myrealty.am/en/item/35238/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,2.8
4089,87000.0,newly repaired,Center,5,Zakyan St,3,Yerevan,72.0,http://www.myrealty.am/en/item/17942/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
4713,50000.0,newly repaired,Achapnyak,7,Norashen district,1,Yerevan,70.0,http://www.myrealty.am/en/item/12202/Apartment-for-sale-in-Yerevan,1,monolit,4,3.0
5979,160000.0,newly repaired,Center,10,Aghayan St,4,Yerevan,110.0,http://www.myrealty.am/en/item/30715/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,other,4,2.8
1652,120000.0,newly repaired,Arabkir,15,Adonts St,3,Yerevan,90.0,http://www.myrealty.am/en/item/25256/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,11,3.0
4303,57000.0,good,Center,11,Koghbatsi St,2,Yerevan,41.0,http://www.myrealty.am/en/item/22493/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
5167,45000.0,good,Shengavit,5,Manandyan St,3,Yerevan,77.0,http://www.myrealty.am/en/item/37540/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
2808,80000.0,newly repaired,Center,5,Mashtots Ave,2,Yerevan,60.0,http://www.myrealty.am/en/item/20381/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
4779,85000.0,newly repaired,Arabkir,16,N. Zaryan St,2,Yerevan,72.0,http://www.myrealty.am/en/item/28789/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,12,2.8
2943,65000.0,newly repaired,Arabkir,5,Vratsakan St,4,Yerevan,107.0,http://www.myrealty.am/en/item/14176/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,1,3.0
1060,179000.0,newly repaired,Norq Marash,4,Armenak Armenakyan St,3,Yerevan,120.0,http://www.myrealty.am/en/item/4139/apartment-for-sale-in-Yerevan,3,stone,3,3.0
3828,80000.0,newly repaired,Center,9,Mashtots Ave,2,Yerevan,42.0,http://www.myrealty.am/en/item/29057/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,6,2.8
6121,50000.0,good,Center,4,Mashtots Ave,1,Yerevan,37.0,http://www.myrealty.am/en/item/30838/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
2193,110000.0,newly repaired,Arabkir,12,Komitas Ave,3,Yerevan,97.0,http://www.myrealty.am/en/item/26025/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,9,2.8
5185,65000.0,newly repaired,Center,12,M.Khorenatsi St,2,Yerevan,51.0,http://www.myrealty.am/en/item/29078/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,12,3.2
593,130000.0,good,Center,4,Sayat Nova Ave,3,Yerevan,97.0,http://www.myrealty.am/en/item/32861/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
585,44000.0,newly repaired,Arabkir,5,V.Papazyan St,3,Yerevan,60.0,http://www.myrealty.am/en/item/35684/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,5,2.8
1498,42000.0,good,Malatia-Sebastia,9,A. Babajanyan St,4,Yerevan,93.0,http://www.myrealty.am/en/item/30462/4-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,9,2.8
2302,52000.0,newly repaired,Qanaqer-Zeytun,9,M. Melikyan St,3,Yerevan,97.0,http://www.myrealty.am/en/item/1459/apartment-for-sale-in-Yerevan,1,panel,1,2.8
4263,90000.0,newly repaired,Center,5,A.Manukyan St,3,Yerevan,75.0,http://www.myrealty.am/en/item/31382/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,1,3.0
6583,175000.0,newly repaired,Center,12,Hin yerevantsi St,2,Yerevan,67.0,http://www.myrealty.am/en/item/78/apartment-for-sale-in-Yerevan,1,monolit,9,3.0
1092,180000.0,zero condition,Center,14,Aram St,3,Yerevan,115.0,http://www.myrealty.am/en/item/16013/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,monolit,14,3.0
2844,68000.0,good,Arabkir,16,V.Papazyan St,4,Yerevan,107.0,http://www.myrealty.am/en/item/23790/4-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,16,2.8
1781,48000.0,good,Malatia-Sebastia,14,Z.Andranik St,3,Yerevan,82.0,http://www.myrealty.am/en/item/23057/3-senyakanoc-bnakaran-vacharq-Yerevan-Malatia-Sebastia,1,panel,10,2.8
1260,52000.0,newly repaired,Arabkir,12,Nikol Duman St,2,Yerevan,64.0,http://www.myrealty.am/en/item/29382/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,3,2.8
1243,39000.0,good,Avan,9,Tumanyan district,3,Yerevan,76.0,http://www.myrealty.am/en/item/23828/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,8,2.8
1468,42000.0,zero condition,Arabkir,9,V.Vagharshyan St,2,Yerevan,44.0,http://www.myrealty.am/en/item/33252/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,8,3.2
2979,65000.0,good,Arabkir,5,Hr.Kochar St,3,Yerevan,78.0,http://www.myrealty.am/en/item/18029/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
2088,180000.0,newly repaired,Center,5,Charents St,4,Yerevan,100.0,http://www.myrealty.am/en/item/32744/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,2.8
3532,75000.0,newly repaired,Arabkir,16,A. Avetisyan St,3,Yerevan,103.0,http://www.myrealty.am/en/item/31491/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,14,2.8
2696,33000.0,good,Shengavit,5,Garegin Nzhdeh Ave,1,Yerevan,45.0,http://www.myrealty.am/en/item/36603/1-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,2.8
2719,85000.0,newly repaired,Arabkir,9,A. Khachatrian St,3,Yerevan,82.0,http://www.myrealty.am/en/item/32064/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,5,2.8
5065,116000.0,newly repaired,Arabkir,6,N. Tigranyan St,3,Yerevan,130.0,http://www.myrealty.am/en/item/30888/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,2,stone,5,2.8
4356,55000.0,newly repaired,Avan,12,Tsarav Aghbyur St,1,Yerevan,56.0,http://www.myrealty.am/en/item/20668/1-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,other,2,3.0
6118,78000.0,zero condition,Center,11,Zakyan St,2,Yerevan,75.0,http://www.myrealty.am/en/item/34575/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,5,2.8
1753,120000.0,zero condition,Center,5,Saryan St,3,Yerevan,90.0,http://www.myrealty.am/en/item/31651/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,4,3.2
3883,82500.0,zero condition,Center,5,D. Demirchyan St,3,Yerevan,100.0,http://www.myrealty.am/en/item/18488/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
5554,130000.0,good,Center,5,Bayron St,3,Yerevan,78.0,http://www.myrealty.am/en/item/23227/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,3.2
3672,220000.0,newly repaired,Center,9,Pushkin St,4,Yerevan,108.0,http://www.myrealty.am/en/item/26918/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,panel,4,3.0
2205,100000.0,newly repaired,Arabkir,3,Khnko-Aper St,3,Yerevan,86.0,http://www.myrealty.am/en/item/11592/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,2.8
3513,70000.0,newly repaired,Arabkir,4,Orbeli Yeghbayrner   St,3,Yerevan,72.0,http://www.myrealty.am/en/item/32878/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,2.8
1465,40500.0,newly repaired,Shengavit,5,Mantashyan St.,2,Yerevan,60.0,http://www.myrealty.am/en/item/38013/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,3,2.8
2745,85000.0,newly repaired,Center,11,Agatangeghos St,4,Yerevan,95.0,http://www.myrealty.am/en/item/15913/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,8,2.8
2384,94000.0,newly repaired,Arabkir,7,Komitas Ave,3,Yerevan,90.0,http://www.myrealty.am/en/item/16246/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,4,3.0
3937,63000.0,good,Arabkir,12,Komitas Ave,3,Yerevan,95.0,http://www.myrealty.am/en/item/33767/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,10,2.8
279,29000.0,good,Shengavit,5,Mantashyan St.,2,Yerevan,60.0,http://www.myrealty.am/en/item/30994/2-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,5,2.8
2025,124000.0,zero condition,Arabkir,11,Gyulbenkyan St,3,Yerevan,103.0,http://www.myrealty.am/en/item/3655/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,9,3.0
5849,70000.0,zero condition,Center,10,E. Qochar St,4,Yerevan,81.0,http://www.myrealty.am/en/item/35025/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,9,2.8
2793,250000.0,newly repaired,Center,4,Amiryan St,3,Yerevan,80.0,http://www.myrealty.am/en/item/17272/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,2,stone,3,3.2
3483,34000.0,newly repaired,Nor Norq,5,Nansen St,2,Yerevan,54.0,http://www.myrealty.am/en/item/33566/2-senyakanoc-bnakaran-vacharq-Yerevan-Nor%20Norq,1,stone,5,3.0
2978,65000.0,newly repaired,Arabkir,4,Kasyan St,2,Yerevan,40.0,http://www.myrealty.am/en/item/19592/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,3,3.2
6667,38000.0,good,Achapnyak,5,Leningradyan St,3,Yerevan,78.0,http://www.myrealty.am/en/item/35886/3-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,stone,5,2.8
2393,56000.0,good,Center,5,Koryun St,1,Yerevan,46.0,http://www.myrealty.am/en/item/36881/1-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,2,2.8
3062,65000.0,newly repaired,Shengavit,9,Frunze St,4,Yerevan,93.0,http://www.myrealty.am/en/item/23071/4-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,panel,3,2.8
3874,83000.0,newly repaired,Arabkir,9,Mamikoniants St,3,Yerevan,80.0,http://www.myrealty.am/en/item/20502/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,monolit,4,2.8
1942,250000.0,newly repaired,Center,7,Verin Antarayin,4,Yerevan,148.0,http://www.myrealty.am/en/item/37982/4-senyakanoc-bnakaran-vacharq-Yerevan-Center,3,monolit,3,3.0
4687,36000.0,newly repaired,Achapnyak,12,Shinararner St,1,Yerevan,49.0,http://www.myrealty.am/en/item/27784/1-senyakanoc-bnakaran-vacharq-Yerevan-Achapnyak,1,monolit,2,2.8
5293,52000.0,newly repaired,Avan,16,Narekatsi district,3,Yerevan,85.0,http://www.myrealty.am/en/item/28699/3-senyakanoc-bnakaran-vacharq-Yerevan-Avan,1,panel,10,2.8
3198,75000.0,newly repaired,Center,13,Tumanyan St,2,Yerevan,58.0,http://www.myrealty.am/en/item/2048/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,other,13,2.8
3700,95000.0,newly repaired,Center,4,Mashtots Ave,3,Yerevan,78.0,http://www.myrealty.am/en/item/37321/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
1297,72000.0,good,Center,11,Koghbatsi St,2,Yerevan,72.0,http://www.myrealty.am/en/item/32463/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,panel,11,2.8
795,36000.0,good,Erebuni,9,Khaghagh Don St,3,Yerevan,73.0,http://www.myrealty.am/en/item/22268/3-senyakanoc-bnakaran-vacharq-Yerevan-Erebuni,1,panel,8,2.8
414,57000.0,newly repaired,Arabkir,5,Komitas Ave,2,Yerevan,70.0,http://www.myrealty.am/en/item/32245/2-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,stone,2,3.2
3438,70000.0,newly repaired,Center,5,Tigran Mets Ave,3,Yerevan,64.0,http://www.myrealty.am/en/item/29590/3-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,4,2.8
3115,50000.0,good,Arabkir,13,A. Khachatrian St,3,Yerevan,75.0,http://www.myrealty.am/en/item/24825/3-senyakanoc-bnakaran-vacharq-Yerevan-Arabkir,1,panel,8,2.8
6336,55000.0,good,Shengavit,4,Arshakunyats Ave,3,Yerevan,104.0,http://www.myrealty.am/en/item/26269/3-senyakanoc-bnakaran-vacharq-Yerevan-Shengavit,1,stone,4,2.8
6631,210000.0,good,Center,5,Tamanyan St,2,Yerevan,72.0,http://www.myrealty.am/en/item/21377/2-senyakanoc-bnakaran-vacharq-Yerevan-Center,1,stone,3,3.0
